"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"FLJ37453"	99.6418153917149	-0.537005541234887	0.23400892236597	-2.29480797486455	0.0217441314215005	0.0796030004938801
"SPEN"	2189.18647407966	0.263093940827228	0.327574652708753	0.803157199898323	0.421883880070171	0.596575421961026
"ZBTB17"	436.916896512302	0.254130613713418	0.159666688146594	1.59163202207899	0.111467410579956	0.254319034722757
"EPHA2"	3909.34297008778	-0.46496790755542	0.150029271998523	-3.09918125550857	0.00194056260045069	0.0130106567504802
"LOC101927479"	151.49049460576	-0.18671060198337	0.253130122402446	-0.737607204592281	0.460753176085328	0.63189955791682
"ARHGEF19"	227.758621552243	-0.236101010829911	0.200114775126297	-1.17982797962271	0.238068638871969	0.419961653476215
"CPLANE2"	61.423062610291	-0.178085365141579	0.266120013217133	-0.669191929568541	0.503373053719675	0.668941843277605
"FBXO42"	620.131502099892	0.0597281538071863	0.150199042431746	0.39766001726894	0.690880813582563	0.810703267730723
"SZRD1"	1754.45162977138	-0.328740769042767	0.135065455294553	-2.43393670369558	0.0149356066141866	0.0605571136109295
"NECAP2"	1000.7484053537	-0.0180652381386086	0.0885081012324773	-0.204108300675867	0.83826886787943	0.910011101125454
"NBPF1"	153.496899471964	0.731335619768836	0.367937854025224	1.98766071978747	0.046849225964281	0.139469360513106
"CROCCP2"	33.6189048242653	0.541103194419046	0.367230885007128	1.47346864468805	0.140624712558907	0.296096478696025
"EIF1AXP1"	319.645757303609	-0.0748226405978502	0.202227048774494	-0.369993238052373	0.711387528709657	0.824813286115758
"CROCC"	127.375780418269	-0.488685475297311	0.194397870192977	-2.51384171448071	0.011942402028684	0.0515543356533144
"MFAP2"	66.6834764023693	-0.304370484953042	0.274204305670039	-1.11001351422725	0.266993203028053	0.451323873967735
"ATP13A2"	1669.30568953973	-0.570466417505318	0.117788913821267	-4.84312486632607	1.27812909861135e-06	2.95611733536466e-05
"SDHB"	2531.29713273022	-0.249181671314119	0.0952972573291402	-2.61478324033492	0.00892840976616594	0.0417055662359266
"PADI2"	27.1571141805076	-1.17935833034388	0.457259926895899	-2.57918584370586	0.0099033491830962	0.0449684729069612
"ARHGEF10L"	336.369403121019	0.471771332467681	0.163912951346916	2.87818216065913	0.00399974105429045	0.0225495346277009
"KLHDC7A"	228.688241276271	1.01859709972946	0.228777429098636	4.45234962095102	8.4935721720534e-06	0.000153947440103531
"ALDH4A1"	824.226919208068	-0.477192160878458	0.113891245404787	-4.18989325459077	2.79085713121953e-05	0.000412650374052237
"IFFO2"	2916.48507524638	-0.6611480723024	0.130200741211968	-5.07791327567058	3.81602796065021e-07	1.03537931755157e-05
